MessageID,Timestamp,Sender,Message,Length,Label
979,2023-09-22 13:01:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
980,2023-06-11 11:18:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
981,2023-08-01 14:46:00,Unknown,Winner! Text 'WIN' to 54321 to claim your prize.,48,Spam
982,2023-02-03 08:01:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
983,2023-10-25 23:28:00,KnownContact,Are you coming to the party tonight?,36,Ham
984,2023-05-23 15:58:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
985,2023-06-06 23:41:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
986,2023-03-20 11:20:00,Unknown,Can you call me when you're free?,33,Ham
987,2023-11-25 01:08:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
988,2023-12-30 05:39:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
989,2023-11-12 03:54:00,Unknown,Congratulations! You've won a $1000 Walmart gift card. Click here to claim.,75,Spam
990,2023-05-07 10:45:00,KnownContact,Are you coming to the party tonight?,36,Ham
991,2023-10-10 02:24:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
992,2023-10-08 02:28:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
993,2023-07-19 05:26:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
994,2023-11-26 18:03:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
995,2023-08-06 15:53:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
996,2023-06-08 06:20:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
997,2023-09-09 10:26:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
998,2023-08-23 18:01:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
999,2023-10-31 23:57:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
1000,2023-11-04 13:44:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
1001,2023-01-19 09:39:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
1002,2023-05-26 13:32:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
1003,2023-07-02 10:52:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
1004,2023-08-03 21:57:00,Unknown,Congratulations! You've won a $1000 Walmart gift card. Click here to claim.,75,Spam
1005,2023-09-19 04:25:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
1006,2023-10-11 04:17:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
1007,2023-10-05 20:38:00,KnownContact,"I'm on my way, see you soon.",28,Ham
1008,2023-01-10 10:35:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
1009,2023-06-14 05:44:00,Unknown,Can you call me when you're free?,33,Ham
1010,2023-05-21 21:37:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
1011,2023-05-17 03:39:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
1012,2023-10-02 16:01:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
1013,2023-07-12 09:55:00,Unknown,You have been selected for a $500 reward. Confirm now!,54,Spam
1014,2023-07-05 16:43:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
1015,2023-04-23 17:25:00,Unknown,This is your final notice for debt settlement. Call us today.,61,Spam
1016,2023-02-07 00:45:00,Unknown,Winner! Text 'WIN' to 54321 to claim your prize.,48,Spam
1017,2023-12-24 04:59:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
1018,2023-02-23 01:41:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
1019,2023-05-14 21:20:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
1020,2023-10-30 20:55:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
1021,2023-09-12 10:15:00,KnownContact,Please send me the report by end of the day.,44,Ham
1022,2023-08-30 01:48:00,Unknown,Can you call me when you're free?,33,Ham
1023,2023-01-07 09:51:00,Unknown,Can you call me when you're free?,33,Ham
1024,2023-11-21 12:35:00,Unknown,Winner! Text 'WIN' to 54321 to claim your prize.,48,Spam
1025,2023-01-30 00:54:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
1026,2023-03-24 13:21:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
1027,2023-01-18 23:45:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
1028,2023-12-21 11:31:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
1029,2023-08-22 05:52:00,Unknown,Claim your free vacation now! Call this number.,47,Spam
1030,2023-01-06 08:06:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
1031,2023-11-05 21:35:00,KnownContact,Can you call me when you're free?,33,Ham
1032,2023-02-22 12:23:00,Unknown,Can you call me when you're free?,33,Ham
1033,2023-12-01 09:32:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
1034,2023-02-23 08:06:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
1035,2023-02-21 07:03:00,Unknown,You have been selected for a $500 reward. Confirm now!,54,Spam
1036,2023-10-24 19:53:00,Unknown,Can you call me when you're free?,33,Ham
1037,2023-08-19 09:33:00,Unknown,Please send me the report by end of the day.,44,Ham
1038,2023-01-05 07:05:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
1039,2023-02-03 03:27:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
1040,2023-03-19 06:51:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
1041,2023-07-24 23:52:00,KnownContact,"I'm on my way, see you soon.",28,Ham
1042,2023-10-15 17:06:00,Unknown,Are you coming to the party tonight?,36,Ham
1043,2023-04-24 19:57:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
1044,2023-08-03 19:07:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
1045,2023-09-29 16:55:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
1046,2023-03-31 17:41:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
1047,2023-10-14 23:04:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
1048,2023-06-02 22:56:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
1049,2023-10-28 11:39:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
1050,2023-04-28 04:52:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
1051,2023-07-04 00:58:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
1052,2023-02-09 14:30:00,Unknown,Get cheap loans now with instant approval. Limited offer!,57,Spam
1053,2023-02-23 06:17:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
1054,2023-03-13 12:12:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
1055,2023-12-21 18:16:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
1056,2023-06-20 18:45:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
1057,2023-02-20 19:59:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
1058,2023-11-25 03:36:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
1059,2023-09-23 09:59:00,KnownContact,"I'm on my way, see you soon.",28,Ham
1060,2023-01-04 12:26:00,KnownContact,Please send me the report by end of the day.,44,Ham
1061,2023-07-21 11:19:00,Unknown,Can you call me when you're free?,33,Ham
1062,2023-12-16 11:48:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
1063,2023-12-21 14:26:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
1064,2023-07-24 08:07:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
1065,2023-07-11 16:21:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
1066,2023-01-14 13:35:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
1067,2023-06-04 22:15:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
1068,2023-12-10 18:36:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
1069,2023-10-13 19:24:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
1070,2023-04-08 11:44:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
1071,2023-10-16 22:19:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
1072,2023-05-01 18:19:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
1073,2023-04-26 22:36:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
1074,2023-04-17 11:00:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
1075,2023-01-30 10:23:00,Unknown,Are you coming to the party tonight?,36,Ham
1076,2023-02-15 18:34:00,KnownContact,Are you coming to the party tonight?,36,Ham
1077,2023-05-31 13:38:00,KnownContact,Can you call me when you're free?,33,Ham
1078,2023-12-09 00:09:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
1079,2023-08-24 23:33:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
1080,2023-07-19 03:40:00,Unknown,Earn money from home easily. Sign up today.,43,Spam
1081,2023-10-02 06:36:00,KnownContact,"I'm on my way, see you soon.",28,Ham
1082,2023-07-03 04:47:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
1083,2023-09-14 23:20:00,Unknown,Can you call me when you're free?,33,Ham
1084,2023-12-18 01:29:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
1085,2023-11-17 07:47:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
1086,2023-07-24 11:30:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
1087,2023-09-21 18:18:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
1088,2023-10-29 21:53:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
1089,2023-12-15 15:53:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
1090,2023-10-27 04:59:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
1091,2023-04-04 02:57:00,Unknown,Congratulations! You've won a $1000 Walmart gift card. Click here to claim.,75,Spam
1092,2023-01-29 12:54:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
1093,2023-05-02 03:01:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
1094,2023-01-14 13:24:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
1095,2023-06-07 17:14:00,KnownContact,"I'm on my way, see you soon.",28,Ham
1096,2023-05-05 04:52:00,Unknown,Are you coming to the party tonight?,36,Ham
1097,2023-05-13 10:39:00,KnownContact,Please send me the report by end of the day.,44,Ham
1098,2023-05-03 03:08:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
1099,2023-02-20 03:07:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
1100,2023-03-21 01:24:00,KnownContact,Please send me the report by end of the day.,44,Ham
1101,2023-11-02 16:26:00,Unknown,Earn money from home easily. Sign up today.,43,Spam
1102,2023-05-10 04:40:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
1103,2023-03-27 13:44:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
1104,2023-01-01 20:58:00,Unknown,Get cheap loans now with instant approval. Limited offer!,57,Spam
1105,2023-09-27 16:48:00,Unknown,Please send me the report by end of the day.,44,Ham
1106,2023-06-17 02:33:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
1107,2023-09-13 05:44:00,Unknown,Are you coming to the party tonight?,36,Ham
1108,2023-11-06 19:57:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
1109,2023-06-19 07:27:00,Unknown,This is your final notice for debt settlement. Call us today.,61,Spam
1110,2023-10-25 13:37:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
1111,2023-03-27 19:12:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
1112,2023-08-19 00:46:00,KnownContact,Please send me the report by end of the day.,44,Ham
1113,2023-11-07 06:08:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
1114,2023-11-05 10:16:00,Unknown,"I'm on my way, see you soon.",28,Ham
1115,2023-10-17 10:00:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
1116,2023-05-11 03:21:00,Unknown,Please send me the report by end of the day.,44,Ham
1117,2023-07-04 19:05:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
1118,2023-10-17 21:49:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
1119,2023-11-22 04:48:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
1120,2023-06-06 03:55:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
1121,2023-04-28 01:06:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
1122,2023-04-16 19:47:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
1123,2023-03-06 04:22:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
1124,2023-09-28 00:48:00,Unknown,Claim your free vacation now! Call this number.,47,Spam
1125,2023-10-07 20:35:00,Unknown,Congratulations! You've won a $1000 Walmart gift card. Click here to claim.,75,Spam
1126,2023-02-11 20:14:00,Unknown,Please send me the report by end of the day.,44,Ham
1127,2023-11-16 15:35:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
1128,2023-07-28 06:19:00,Unknown,Earn money from home easily. Sign up today.,43,Spam
1129,2023-06-18 16:44:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
1130,2023-06-24 05:18:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
1131,2023-07-20 22:20:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
1132,2023-10-23 05:46:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
1133,2023-02-19 23:10:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
1134,2023-09-11 11:24:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
1135,2023-05-22 15:34:00,KnownContact,"I'm on my way, see you soon.",28,Ham
1136,2023-07-10 03:11:00,KnownContact,Please send me the report by end of the day.,44,Ham
1137,2023-03-19 12:36:00,Unknown,Earn money from home easily. Sign up today.,43,Spam
1138,2023-09-05 13:20:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
1139,2023-07-02 03:32:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
1140,2023-06-27 03:30:00,Unknown,Please send me the report by end of the day.,44,Ham
1141,2023-01-20 21:59:00,Unknown,Are you coming to the party tonight?,36,Ham
1142,2023-10-06 15:41:00,KnownContact,"I'm on my way, see you soon.",28,Ham
1143,2023-08-18 21:47:00,KnownContact,Can you call me when you're free?,33,Ham
1144,2023-07-11 18:22:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
1145,2023-09-07 00:45:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
1146,2023-12-14 00:24:00,Unknown,Get cheap loans now with instant approval. Limited offer!,57,Spam
1147,2023-05-14 02:23:00,Unknown,Can you call me when you're free?,33,Ham
1148,2023-05-26 09:25:00,Unknown,Can you call me when you're free?,33,Ham
1149,2023-05-31 13:43:00,Unknown,Can you call me when you're free?,33,Ham
1150,2023-04-24 14:13:00,Unknown,Can you call me when you're free?,33,Ham
1151,2023-12-25 17:56:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
1152,2023-12-18 04:39:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
1153,2023-07-20 01:18:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
1154,2023-10-17 17:26:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
1155,2023-02-09 10:18:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
1156,2023-01-24 17:04:00,Unknown,Please send me the report by end of the day.,44,Ham
1157,2023-11-29 22:04:00,KnownContact,Please send me the report by end of the day.,44,Ham
1158,2023-08-18 20:24:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
1159,2023-10-04 06:59:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
1160,2023-07-09 02:35:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
1161,2023-06-22 16:18:00,Unknown,You have been selected for a $500 reward. Confirm now!,54,Spam
1162,2023-09-24 10:59:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
1163,2023-06-03 07:19:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
1164,2023-10-19 16:51:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
1165,2023-06-16 10:29:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
1166,2023-11-11 17:34:00,KnownContact,"I'm on my way, see you soon.",28,Ham
1167,2023-04-19 21:32:00,KnownContact,Can you call me when you're free?,33,Ham
1168,2023-11-03 22:36:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
1169,2023-12-21 08:18:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
1170,2023-10-18 02:34:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
1171,2023-02-13 17:12:00,Unknown,Get cheap loans now with instant approval. Limited offer!,57,Spam
1172,2023-03-12 02:59:00,Unknown,"I'm on my way, see you soon.",28,Ham
1173,2023-09-20 20:16:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
1174,2023-09-08 14:17:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
1175,2023-09-13 15:45:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
1176,2023-05-08 02:17:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
1177,2023-08-25 17:21:00,Unknown,"I'm on my way, see you soon.",28,Ham
1178,2023-02-27 02:16:00,Unknown,Are you coming to the party tonight?,36,Ham
1179,2023-04-16 11:24:00,Unknown,"I'm on my way, see you soon.",28,Ham
1180,2023-10-22 17:54:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
1181,2023-04-28 23:08:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
1182,2023-08-01 03:49:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
1183,2023-07-17 12:24:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
1184,2023-10-29 10:58:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
